school,sex,address,famsize,Pstatus,schoolsup,famsup,paid,activities,higher,internet,reason_home,reason_other,reason_reputation,guardian_mother,guardian_other,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,health,absences
0,1,1,0,1,0,0,1,0,1,1,0.0,1.0,0.0,1.0,0.0,-0.4700969172971248,-2.642625791590661,-0.5530953513616863,-0.580753984862547,-1.2567574357593627,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,1.0305946828201955,-0.7059224392368961
0,0,1,0,1,1,1,1,0,1,1,0.0,0.0,0.0,1.0,0.0,-1.2564408516850405,-0.7724598467726548,-0.5530953513616863,-0.580753984862547,2.223493924805026,-0.4473250536897865,1.1717896129999175,-2.2857803208036174,-0.41328416214616964,0.20772160873207607
0,1,1,0,1,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,1.1025909514787067,1.0977060980453512,1.3085426605386237,-0.580753984862547,1.0634101379502297,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,-0.41328416214616964,-0.36330592124853156
0,1,1,1,1,0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,-0.4700969172971248,-1.7075428191816577,-0.5530953513616863,0.8632829504713537,-1.2567574357593627,1.0051657088794026,0.05271025940830077,0.732762112410729,1.0305946828201955,-0.7059224392368961
0,1,1,0,1,0,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0,-1.2564408516850405,0.16262312563634826,1.3085426605386237,-0.580753984862547,-1.2567574357593627,-0.4473250536897865,-1.066369094183316,0.732762112410729,0.30865526033701296,-0.020689403260166984
0,0,1,0,1,1,1,1,1,1,1,1.0,0.0,0.0,1.0,0.0,-0.4700969172971248,1.0977060980453512,0.37772365458846874,-0.580753984862547,1.0634101379502297,-0.4473250536897865,-1.066369094183316,0.732762112410729,0.30865526033701296,-0.47751142724465306
0,1,1,0,1,0,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,-0.4700969172971248,0.16262312563634826,0.37772365458846874,-0.580753984862547,-0.09667364890456652,1.0051657088794026,0.05271025940830077,1.7389429234821778,1.0305946828201955,-0.24910041525241003
0,0,1,0,1,0,1,1,0,1,1,1.0,0.0,0.0,1.0,0.0,-0.4700969172971248,-0.7724598467726548,-0.5530953513616863,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,1.1717896129999175,-2.2857803208036174,0.30865526033701296,-0.7059224392368961
0,0,1,0,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,-0.4700969172971248,-1.7075428191816577,-1.4839143573118412,3.751356821139155,-1.2567574357593627,-0.4473250536897865,1.1717896129999175,1.7389429234821778,1.0305946828201955,-0.020689403260166984
0,0,1,1,1,0,1,1,0,1,1,1.0,0.0,0.0,0.0,1.0,1.1025909514787067,1.0977060980453512,0.37772365458846874,0.8632829504713537,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,0.732762112410729,-1.1352235846293524,0.43613262072431913
0,1,1,0,1,0,1,1,0,1,1,0.0,0.0,1.0,0.0,1.0,1.8889348858666226,1.0977060980453512,1.3085426605386237,0.8632829504713537,-1.2567574357593627,1.0051657088794026,0.05271025940830077,-0.2734186986607199,0.30865526033701296,3.6338867886157216
0,1,1,0,1,1,1,0,1,0,1,1.0,0.0,0.0,1.0,0.0,0.316247017090791,-0.7724598467726548,-1.4839143573118412,0.8632829504713537,-1.2567574357593627,3.910147234017781,0.05271025940830077,1.7389429234821778,-0.41328416214616964,-0.47751142724465306
1,0,0,1,1,0,0,0,0,1,1,0.0,0.0,1.0,1.0,0.0,1.1025909514787067,1.0977060980453512,1.3085426605386237,0.8632829504713537,1.0634101379502297,-0.4473250536897865,1.1717896129999175,0.732762112410729,-1.857163007112535,-0.7059224392368961
0,1,0,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,1.1025909514787067,1.0977060980453512,0.37772365458846874,-0.580753984862547,1.0634101379502297,-0.4473250536897865,1.1717896129999175,-0.2734186986607199,0.30865526033701296,0.32192711472819757
0,1,1,0,1,0,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.316247017090791,0.16262312563634826,-0.5530953513616863,-0.580753984862547,-1.2567574357593627,3.910147234017781,1.1717896129999175,1.7389429234821778,1.0305946828201955,1.1213656567010482
0,0,1,0,1,1,1,1,0,1,1,0.0,0.0,0.0,1.0,0.0,-1.2564408516850405,1.0977060980453512,1.3085426605386237,-0.580753984862547,-1.2567574357593627,-0.4473250536897865,-1.066369094183316,-0.2734186986607199,1.0305946828201955,-0.7059224392368961
1,0,0,0,1,0,0,0,0,1,1,1.0,0.0,0.0,1.0,0.0,1.1025909514787067,-1.7075428191816577,-1.4839143573118412,3.751356821139155,1.0634101379502297,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,0.30865526033701296,-0.47751142724465306
0,0,1,0,1,0,1,1,1,1,1,1.0,0.0,0.0,1.0,0.0,-1.2564408516850405,1.0977060980453512,-0.5530953513616863,-0.580753984862547,1.0634101379502297,-0.4473250536897865,-1.066369094183316,-1.2795995097321686,1.0305946828201955,-0.47751142724465306
0,1,1,0,1,0,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,1.1025909514787067,1.0977060980453512,-0.5530953513616863,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,1.1717896129999175,0.732762112410729,1.0305946828201955,0.43613262072431913
0,1,1,1,1,0,0,1,1,1,1,0.0,0.0,0.0,1.0,0.0,-0.4700969172971248,-0.7724598467726548,-1.4839143573118412,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,-1.2795995097321686,1.0305946828201955,-0.7059224392368961
0,0,1,0,1,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.316247017090791,0.16262312563634826,-0.5530953513616863,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,1.1717896129999175,-0.2734186986607199,-0.41328416214616964,0.43613262072431913
0,1,0,0,1,0,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,-1.2564408516850405,1.0977060980453512,0.37772365458846874,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,1.7389429234821778,1.0305946828201955,-0.7059224392368961
0,1,1,0,1,0,0,0,1,1,1,0.0,0.0,1.0,1.0,0.0,-0.4700969172971248,1.0977060980453512,0.37772365458846874,-0.580753984862547,2.223493924805026,-0.4473250536897865,0.05271025940830077,-1.2795995097321686,-1.1352235846293524,-0.24910041525241003
0,0,1,0,1,0,1,1,1,1,1,1.0,0.0,0.0,0.0,1.0,1.8889348858666226,0.16262312563634826,0.37772365458846874,-0.580753984862547,-0.09667364890456652,2.457656471448592,0.05271025940830077,-0.2734186986607199,1.0305946828201955,1.0071601507049268
0,1,1,1,0,0,1,0,0,1,0,0.0,0.0,1.0,1.0,0.0,-0.4700969172971248,1.0977060980453512,1.3085426605386237,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,-2.2857803208036174,1.0305946828201955,1.3497766686932913
0,1,1,1,0,0,1,1,0,1,1,1.0,0.0,0.0,1.0,0.0,-1.2564408516850405,0.16262312563634826,-0.5530953513616863,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,-1.2795995097321686,-1.857163007112535,-0.7059224392368961
0,0,1,0,0,0,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,-1.2564408516850405,1.0977060980453512,0.37772365458846874,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,-1.857163007112535,-0.7059224392368961
0,1,1,0,1,0,1,1,0,1,1,1.0,0.0,0.0,1.0,0.0,-0.4700969172971248,0.16262312563634826,-0.5530953513616863,-0.580753984862547,-1.2567574357593627,-0.4473250536897865,1.1717896129999175,0.732762112410729,1.0305946828201955,-0.7059224392368961
0,0,1,0,1,1,0,0,1,1,1,1.0,0.0,0.0,1.0,0.0,1.1025909514787067,-1.7075428191816577,-1.4839143573118412,0.8632829504713537,-0.09667364890456652,-0.4473250536897865,1.1717896129999175,0.732762112410729,0.30865526033701296,-0.24910041525241003
0,0,0,0,1,0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.316247017090791,-0.7724598467726548,-1.4839143573118412,2.3073198858052546,-0.09667364890456652,-0.4473250536897865,-2.1854484477749327,-2.2857803208036174,-0.41328416214616964,-0.47751142724465306
0,0,0,0,1,1,1,1,1,1,0,0.0,0.0,1.0,1.0,0.0,-1.2564408516850405,-0.7724598467726548,-0.5530953513616863,-0.580753984862547,-1.2567574357593627,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,-1.1352235846293524,0.20772160873207607
0,0,1,0,1,0,1,1,1,1,1,0.0,0.0,1.0,0.0,1.0,1.1025909514787067,-0.7724598467726548,1.3085426605386237,-0.580753984862547,-0.09667364890456652,1.0051657088794026,0.05271025940830077,0.732762112410729,-0.41328416214616964,0.20772160873207607
0,0,1,0,0,0,1,0,0,1,1,1.0,0.0,0.0,0.0,0.0,0.316247017090791,-0.7724598467726548,-0.5530953513616863,-0.580753984862547,-0.09667364890456652,1.0051657088794026,-1.066369094183316,-0.2734186986607199,0.30865526033701296,-0.7059224392368961
0,0,1,0,1,0,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.316247017090791,0.16262312563634826,0.37772365458846874,-0.580753984862547,1.0634101379502297,-0.4473250536897865,-1.066369094183316,-1.2795995097321686,0.30865526033701296,-0.24910041525241003
0,1,1,1,1,0,0,0,1,1,1,1.0,0.0,0.0,1.0,0.0,1.1025909514787067,0.16262312563634826,1.3085426605386237,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,1.0305946828201955,0.5503381267204406
0,0,1,0,1,0,0,0,0,1,1,1.0,0.0,0.0,0.0,1.0,1.8889348858666226,-1.7075428191816577,-1.4839143573118412,-0.580753984862547,1.0634101379502297,2.457656471448592,0.05271025940830077,-2.2857803208036174,-0.41328416214616964,0.8929546447088051
0,1,1,1,0,1,1,0,1,1,1,1.0,0.0,0.0,1.0,0.0,-0.4700969172971248,0.16262312563634826,1.3085426605386237,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,1.1717896129999175,-0.2734186986607199,1.0305946828201955,-0.24910041525241003
0,1,1,0,1,0,1,1,0,1,1,0.0,0.0,1.0,0.0,0.0,-0.4700969172971248,0.16262312563634826,-1.4839143573118412,0.8632829504713537,2.223493924805026,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,1.0305946828201955,-0.7059224392368961
0,1,1,0,1,0,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,-1.2564408516850405,1.0977060980453512,1.3085426605386237,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,1.0305946828201955,-0.47751142724465306
0,1,1,0,1,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,-1.2564408516850405,-0.7724598467726548,-0.5530953513616863,-0.580753984862547,2.223493924805026,-0.4473250536897865,1.1717896129999175,1.7389429234821778,1.0305946828201955,-0.020689403260166984
0,1,1,1,1,0,1,0,1,1,1,1.0,0.0,0.0,1.0,0.0,-1.2564408516850405,1.0977060980453512,0.37772365458846874,-0.580753984862547,1.0634101379502297,-0.4473250536897865,1.1717896129999175,0.732762112410729,0.30865526033701296,-0.47751142724465306
0,1,1,1,1,0,1,1,0,1,1,1.0,0.0,0.0,1.0,0.0,-0.4700969172971248,-1.7075428191816577,-1.4839143573118412,0.8632829504713537,-0.09667364890456652,-0.4473250536897865,-1.066369094183316,0.732762112410729,1.0305946828201955,1.3497766686932913
0,1,1,1,0,0,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1.1025909514787067,1.0977060980453512,1.3085426605386237,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,1.1717896129999175,0.732762112410729,-1.1352235846293524,0.32192711472819757
0,1,1,0,1,0,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0,0.316247017090791,0.16262312563634826,0.37772365458846874,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,0.30865526033701296,-0.24910041525241003
0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1.0,0.0,1.1025909514787067,0.16262312563634826,-0.5530953513616863,0.8632829504713537,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,-2.2857803208036174,1.0305946828201955,7.8594905104722175
0,1,1,0,1,0,0,0,0,0,1,0.0,0.0,1.0,0.0,0.0,1.1025909514787067,-0.7724598467726548,-0.5530953513616863,-0.580753984862547,-0.09667364890456652,1.0051657088794026,1.1717896129999175,1.7389429234821778,-1.1352235846293524,-0.7059224392368961
1,1,0,0,1,0,0,0,0,1,0,0.0,1.0,0.0,1.0,0.0,1.8889348858666226,-1.7075428191816577,-1.4839143573118412,0.8632829504713537,-1.2567574357593627,1.0051657088794026,0.05271025940830077,-0.2734186986607199,1.0305946828201955,-0.7059224392368961
0,0,0,1,1,0,1,1,0,1,0,0.0,1.0,0.0,1.0,0.0,0.316247017090791,1.0977060980453512,1.3085426605386237,-0.580753984862547,-1.2567574357593627,-0.4473250536897865,1.1717896129999175,-1.2795995097321686,-0.41328416214616964,0.6645436327165621
0,0,1,0,1,0,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.316247017090791,-1.7075428191816577,-1.4839143573118412,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,1.1717896129999175,-0.2734186986607199,-0.41328416214616964,-0.7059224392368961
0,0,1,0,1,0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,-1.2564408516850405,-1.7075428191816577,-0.5530953513616863,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,-1.066369094183316,-1.2795995097321686,-1.857163007112535,-0.47751142724465306
0,0,1,1,0,0,1,0,0,1,1,1.0,0.0,0.0,1.0,0.0,-0.4700969172971248,0.16262312563634826,0.37772365458846874,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,-2.1854484477749327,-0.2734186986607199,-0.41328416214616964,0.6645436327165621
0,1,1,0,1,0,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,-0.4700969172971248,1.0977060980453512,1.3085426605386237,-0.580753984862547,1.0634101379502297,-0.4473250536897865,0.05271025940830077,0.732762112410729,0.30865526033701296,-0.7059224392368961
0,0,1,1,1,0,1,0,1,1,1,1.0,0.0,0.0,1.0,0.0,-0.4700969172971248,-0.7724598467726548,-0.5530953513616863,0.8632829504713537,-0.09667364890456652,1.0051657088794026,-1.066369094183316,-0.2734186986607199,-0.41328416214616964,2.1492152106661417
1,0,0,0,1,0,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.316247017090791,0.16262312563634826,-1.4839143573118412,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,1.7389429234821778,-1.857163007112535,1.2355711626971697
0,0,1,0,1,0,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.316247017090791,0.16262312563634826,-0.5530953513616863,-0.580753984862547,2.223493924805026,-0.4473250536897865,1.1717896129999175,-1.2795995097321686,1.0305946828201955,-0.7059224392368961
0,1,1,1,0,0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,-1.2564408516850405,-0.7724598467726548,-1.4839143573118412,3.751356821139155,-1.2567574357593627,3.910147234017781,0.05271025940830077,1.7389429234821778,1.0305946828201955,-0.7059224392368961
0,1,1,0,1,0,0,1,1,1,1,0.0,0.0,1.0,1.0,0.0,1.1025909514787067,-0.7724598467726548,-1.4839143573118412,-0.580753984862547,1.0634101379502297,-0.4473250536897865,0.05271025940830077,-1.2795995097321686,-1.1352235846293524,-0.020689403260166984
0,1,1,0,1,0,1,1,0,1,1,0.0,0.0,0.0,1.0,0.0,1.1025909514787067,1.0977060980453512,0.37772365458846874,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,-0.41328416214616964,-0.47751142724465306
0,0,1,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.8889348858666226,-2.642625791590661,-1.4839143573118412,-0.580753984862547,-0.09667364890456652,3.910147234017781,-1.066369094183316,0.732762112410729,1.0305946828201955,-0.47751142724465306
0,0,1,0,1,1,0,0,0,1,1,0.0,1.0,0.0,1.0,0.0,-0.4700969172971248,-0.7724598467726548,0.37772365458846874,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,-2.1854484477749327,-0.2734186986607199,-0.41328416214616964,-0.47751142724465306
0,0,1,0,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,-1.2564408516850405,1.0977060980453512,1.3085426605386237,-0.580753984862547,-0.09667364890456652,1.0051657088794026,0.05271025940830077,0.732762112410729,-0.41328416214616964,-0.47751142724465306
0,1,1,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,-0.4700969172971248,-0.7724598467726548,-0.5530953513616863,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,0.30865526033701296,-0.24910041525241003
0,1,0,0,1,0,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,-1.2564408516850405,1.0977060980453512,1.3085426605386237,3.751356821139155,2.223493924805026,-0.4473250536897865,-3.3045278013665493,-0.2734186986607199,-1.857163007112535,-0.020689403260166984
0,1,1,0,1,0,1,1,1,1,1,1.0,0.0,0.0,1.0,0.0,-0.4700969172971248,1.0977060980453512,0.37772365458846874,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,-1.066369094183316,0.732762112410729,-0.41328416214616964,0.43613262072431913
0,0,0,0,1,0,0,0,0,1,1,0.0,0.0,1.0,0.0,1.0,1.8889348858666226,-0.7724598467726548,0.37772365458846874,-0.580753984862547,1.0634101379502297,1.0051657088794026,0.05271025940830077,-2.2857803208036174,-0.41328416214616964,3.8622978006079642
0,0,0,1,1,0,1,1,0,1,0,0.0,0.0,1.0,1.0,0.0,0.316247017090791,0.16262312563634826,-1.4839143573118412,0.8632829504713537,2.223493924805026,-0.4473250536897865,-1.066369094183316,-2.2857803208036174,-0.41328416214616964,-0.020689403260166984
0,1,1,0,1,0,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.316247017090791,1.0977060980453512,0.37772365458846874,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,1.1717896129999175,-1.2795995097321686,-1.1352235846293524,-0.24910041525241003
1,1,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,1.0,0.0,1.1025909514787067,-1.7075428191816577,0.37772365458846874,-0.580753984862547,-1.2567574357593627,1.0051657088794026,0.05271025940830077,-0.2734186986607199,-0.41328416214616964,0.09351610273595454
0,1,1,1,1,0,1,0,1,1,1,0.0,0.0,1.0,1.0,0.0,-1.2564408516850405,-0.7724598467726548,-0.5530953513616863,-0.580753984862547,2.223493924805026,-0.4473250536897865,0.05271025940830077,-0.2734186986607199,0.30865526033701296,-0.020689403260166984
0,1,1,0,1,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0,-1.2564408516850405,0.16262312563634826,1.3085426605386237,-0.580753984862547,-1.2567574357593627,-0.4473250536897865,1.1717896129999175,1.7389429234821778,1.0305946828201955,-0.7059224392368961
0,0,1,0,1,0,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0,0.316247017090791,-1.7075428191816577,-1.4839143573118412,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,0.732762112410729,-1.857163007112535,-0.24910041525241003
0,1,1,1,1,0,1,1,1,1,1,0.0,0.0,1.0,1.0,0.0,0.316247017090791,1.0977060980453512,1.3085426605386237,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,0.05271025940830077,0.732762112410729,1.0305946828201955,-0.7059224392368961
0,0,1,0,0,0,0,1,1,1,1,0.0,1.0,0.0,1.0,0.0,-0.4700969172971248,-0.7724598467726548,-1.4839143573118412,-0.580753984862547,-0.09667364890456652,-0.4473250536897865,1.1717896129999175,-0.2734186986607199,-1.1352235846293524,0.20772160873207607
